version,title,chart,level,bpm,notes,genre,artist
SPA,幻想系世界修復少女,BEGINNER,1,193,107,J-POP,Last Note.
SPA,幻想系世界修復少女,NORMAL,4,193,318,J-POP,Last Note.
SPA,幻想系世界修復少女,HYPER,7,193,592,J-POP,Last Note.
SPA,幻想系世界修復少女,ANOTHER,10,193,1010,J-POP,Last Note.
PEN,#The_Relentless,NORMAL,6,170,611,DUBCORE,DJ Noriken
PEN,#The_Relentless,HYPER,9,170,1028,DUBCORE,DJ Noriken
PEN,#The_Relentless,ANOTHER,11,170,1479,DUBCORE,DJ Noriken
PEN,AFRO KNUCKLE,NORMAL,5,145,496,AFRO-SAMBA,猫叉Master+
PEN,AFRO KNUCKLE,HYPER,8,145,917,AFRO-SAMBA,猫叉Master+
PEN,AFRO KNUCKLE,ANOTHER,11,145,1226,AFRO-SAMBA,猫叉Master+
PEN,Beat Radiance,NORMAL,5,192,505,NEO CLASSICAL DANCE ,iNO
PEN,Beat Radiance,HYPER,8,192,826,NEO CLASSICAL DANCE ,iNO
PEN,Beat Radiance,ANOTHER,10,192,1335,NEO CLASSICAL DANCE ,iNO
PEN,Beat Radiance,LEGGENDARIA,12,192,1809,NEO CLASSICAL DANCE ,iNO
PEN,Beyond The Earth,NORMAL,5,140,668,WORLD/ELECTRONICA,猫叉Master
PEN,Beyond The Earth,HYPER,10,140,1102,WORLD/ELECTRONICA,猫叉Master
PEN,Beyond The Earth,ANOTHER,11,140,1646,WORLD/ELECTRONICA,猫叉Master
PEN,Blaze it UP!,NORMAL,5,175,493,HARDCORE RAVE,DJ Shimamura
PEN,Blaze it UP!,HYPER,8,175,964,HARDCORE RAVE,DJ Shimamura
PEN,Blaze it UP!,ANOTHER,11,175,1501,HARDCORE RAVE,DJ Shimamura
PEN,BLUE MIRAGE,NORMAL,5,170,596,NU STYLE GABBA,DJ CHUCKY
PEN,BLUE MIRAGE,HYPER,10,170,1091,NU STYLE GABBA,DJ CHUCKY
PEN,BLUE MIRAGE,ANOTHER,12,170,1606,NU STYLE GABBA,DJ CHUCKY
PEN,Broken Sword,NORMAL,7,160,658,DUAL ANTIQUE,金獅子 VS 麒麟
PEN,Broken Sword,HYPER,10,160,1054,DUAL ANTIQUE,金獅子 VS 麒麟
PEN,Broken Sword,ANOTHER,12,160,1887,DUAL ANTIQUE,金獅子 VS 麒麟
PEN,Chain of pain,NORMAL,4,153,396,FULL ON,kors k VS 猫叉Master+
PEN,Chain of pain,HYPER,8,153,789,FULL ON,kors k VS 猫叉Master+
PEN,Chain of pain,ANOTHER,10,153,1130,FULL ON,kors k VS 猫叉Master+
PEN,chrono diver -fragment-,NORMAL,3,185,347,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋
PEN,chrono diver -fragment-,HYPER,6,185,590,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋
PEN,chrono diver -fragment-,ANOTHER,9,185,900,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋
PEN,chrono diver -fragment-,LEGGENDARIA,10,185,1134,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋
PEN,CHRONO DIVER -NORNIR-,NORMAL,5,185,592,CYBER DRUM & BASS,L.E.D.
PEN,CHRONO DIVER -NORNIR-,HYPER,9,185,1124,CYBER DRUM & BASS,L.E.D.
PEN,CHRONO DIVER -NORNIR-,ANOTHER,11,185,1568,CYBER DRUM & BASS,L.E.D.
PEN,CHRONO DIVER -NORNIR-,LEGGENDARIA,12,185,2233,CYBER DRUM & BASS,L.E.D.
PEN,Chrono Diver -PENDULUMs-,BEGINNER,3,196,281,CHRONO BREAKS,猫叉L.E.D.Master+
PEN,Chrono Diver -PENDULUMs-,NORMAL,7,196,722,CHRONO BREAKS,猫叉L.E.D.Master+
PEN,Chrono Diver -PENDULUMs-,HYPER,11,196,1422,CHRONO BREAKS,猫叉L.E.D.Master+
PEN,Chrono Diver -PENDULUMs-,ANOTHER,12,196,2222,CHRONO BREAKS,猫叉L.E.D.Master+
PEN,Chronos,NORMAL,5,128,443,PROGRESSIVE,TAG
PEN,Chronos,HYPER,8,128,717,PROGRESSIVE,TAG
PEN,Chronos,ANOTHER,11,128,1205,PROGRESSIVE,TAG
PEN,cinder,NORMAL,5,216,432,MAELSTROM,PHQUASE
PEN,cinder,HYPER,9,216,1037,MAELSTROM,PHQUASE
PEN,cinder,ANOTHER,12,216,1601,MAELSTROM,PHQUASE
PEN,COLOSSEUM,NORMAL,4,140,295,LOST GROUND,劇団レコード
PEN,COLOSSEUM,HYPER,7,140,627,LOST GROUND,劇団レコード
PEN,COLOSSEUM,ANOTHER,11,140,1159,LOST GROUND,劇団レコード
PEN,Cosmic Cat,NORMAL,6,160,476,FUTURE BASS,8bit Moonside
PEN,Cosmic Cat,HYPER,9,160,892,FUTURE BASS,8bit Moonside
PEN,Cosmic Cat,ANOTHER,11,160,1166,FUTURE BASS,8bit Moonside
PEN,Cosmic Cat,LEGGENDARIA,12,160,1651,FUTURE BASS,9bit Moonside
PEN,Despair of ELFERIA,NORMAL,7,205,642,HARD IRISH SYMPHONIC,猫叉Master
PEN,Despair of ELFERIA,HYPER,10,205,1248,HARD IRISH SYMPHONIC,猫叉Master
PEN,Despair of ELFERIA,ANOTHER,12,205,2096,HARD IRISH SYMPHONIC,猫叉Master
PEN,Discloze,NORMAL,6,128～145,498,Hi-TECH PSYTRANCE,lapix
PEN,Discloze,HYPER,9,128～145,872,Hi-TECH PSYTRANCE,lapix
PEN,Discloze,ANOTHER,11,128～145,1365,Hi-TECH PSYTRANCE,lapix
PEN,EBONY & IVORY,NORMAL,6,170,557,RAGTIME CHIPTUNE,OSTER project
PEN,EBONY & IVORY,HYPER,9,170,890,RAGTIME CHIPTUNE,OSTER project
PEN,EBONY & IVORY,ANOTHER,12,170,1520,RAGTIME CHIPTUNE,OSTER project
PEN,EBONY & IVORY,LEGGENDARIA,12,113～170,1887,RAGTIME CHIPTUNE,OSTER project
PEN,entelecheia,NORMAL,6,185,528,SACRED TRANCE,Rche
PEN,entelecheia,HYPER,10,185,1106,SACRED TRANCE,Rche
PEN,entelecheia,ANOTHER,12,185,1657,SACRED TRANCE,Rche
PEN,Erosion Mark,NORMAL,4,192,407,FALLIN APART CORE,kors k REASM Des-ROW
PEN,Erosion Mark,HYPER,8,192,788,FALLIN APART CORE,kors k REASM Des-ROW
PEN,Erosion Mark,ANOTHER,11,192,1096,FALLIN APART CORE,kors k REASM Des-ROW
PEN,fallen leaves -IIDX edition-,NORMAL,6,165,603,WORLD/ELECTRONICA,猫叉Master
PEN,fallen leaves -IIDX edition-,HYPER,10,165,1085,WORLD/ELECTRONICA,猫叉Master
PEN,fallen leaves -IIDX edition-,ANOTHER,12,165,1745,WORLD/ELECTRONICA,猫叉Master
PEN,FANTASTIC THREE,NORMAL,7,185,698,DUB COMEDY,ジャカルタファンクブラザーズ
PEN,FANTASTIC THREE,HYPER,10,185,1166,DUB COMEDY,ジャカルタファンクブラザーズ
PEN,FANTASTIC THREE,ANOTHER,12,185,1649,DUB COMEDY,ジャカルタファンクブラザーズ
PEN,Flashes,NORMAL,6,180,489,DRUM'N'BASS,Dollscythe
PEN,Flashes,HYPER,9,180,931,DRUM'N'BASS,Dollscythe
PEN,Flashes,ANOTHER,12,180,1691,DRUM'N'BASS,Dollscythe
PEN,Gravigazer,NORMAL,5,160,495,PROGRESSIVE SCHRANZ,DJ TOTTO
PEN,Gravigazer,HYPER,10,160,966,PROGRESSIVE SCHRANZ,DJ TOTTO
PEN,Gravigazer,ANOTHER,12,160,1533,PROGRESSIVE SCHRANZ,DJ TOTTO
PEN,HELL SCAPER-Last Escape Remix-,NORMAL,5,180,494,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY
PEN,HELL SCAPER-Last Escape Remix-,HYPER,8,180,911,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY
PEN,HELL SCAPER-Last Escape Remix-,ANOTHER,11,180,1458,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY
PEN,Hello Happiness,NORMAL,5,182,461,HAPPY HARDCORE,P*Light feat. mow*2
PEN,Hello Happiness,HYPER,9,182,871,HAPPY HARDCORE,P*Light feat. mow*2
PEN,Hello Happiness,ANOTHER,11,182,1198,HAPPY HARDCORE,P*Light feat. mow*2
PEN,illuminate,NORMAL,3,146,316,SYNTHETIC EDM,Sota Fujimori
PEN,illuminate,HYPER,8,146,817,SYNTHETIC EDM,Sota Fujimori
PEN,illuminate,ANOTHER,10,146,1172,SYNTHETIC EDM,Sota Fujimori
PEN,IMPLANTATION,NORMAL,5,145,335,GOA TRANCE,TOMOSUKE
PEN,IMPLANTATION,HYPER,10,145,885,GOA TRANCE,TOMOSUKE
PEN,IMPLANTATION,ANOTHER,12,145,1163,GOA TRANCE,TOMOSUKE
PEN,In The Breeze,NORMAL,4,123～142,336,HYBRID,96 & Sota ft. Mayumi Morinaga
PEN,In The Breeze,HYPER,7,123～142,601,HYBRID,96 & Sota ft. Mayumi Morinaga
PEN,In The Breeze,ANOTHER,9,123～142,896,HYBRID,96 & Sota ft. Mayumi Morinaga
PEN,Invitation from Mr.C,NORMAL,6,230,594,HOLIC,C-Show
PEN,Invitation from Mr.C,HYPER,9,230,810,HOLIC,C-Show
PEN,Invitation from Mr.C,ANOTHER,12,230,1405,HOLIC,C-Show
PEN,IXION,NORMAL,5,150,569,PSYCHEDELIC TRANCE,L.E.D.
PEN,IXION,HYPER,8,150,913,PSYCHEDELIC TRANCE,L.E.D.
PEN,IXION,ANOTHER,9,150,1086,PSYCHEDELIC TRANCE,L.E.D.
PEN,Line 4 Ruin,NORMAL,4,141,363,ELECTRO TECH,Ryu☆
PEN,Line 4 Ruin,HYPER,9,141,913,ELECTRO TECH,Ryu☆
PEN,Line 4 Ruin,ANOTHER,11,141,1402,ELECTRO TECH,Ryu☆
PEN,Monopole.,NORMAL,4,201,403,ARTCORE ROCK,cosMo＠暴走P
PEN,Monopole.,HYPER,8,201,867,ARTCORE ROCK,cosMo＠暴走P
PEN,Monopole.,ANOTHER,12,201,1729,ARTCORE ROCK,cosMo＠暴走P
PEN,NEO GENERATOR SEVEN,NORMAL,5,182,469,MAINSTREAM HARDCORE,L.E.D.-G
PEN,NEO GENERATOR SEVEN,HYPER,9,182,974,MAINSTREAM HARDCORE,L.E.D.-G
PEN,NEO GENERATOR SEVEN,ANOTHER,12,182,1690,MAINSTREAM HARDCORE,L.E.D.-G
PEN,Night sky,NORMAL,6,192,599,PUMPCORE,USAO
PEN,Night sky,HYPER,9,192,972,PUMPCORE,USAO
PEN,Night sky,ANOTHER,11,192,1491,PUMPCORE,USAO
PEN,No Tears,NORMAL,6,170,609,HARD EDM,RoughSketch feat.Aikapin
PEN,No Tears,HYPER,9,170,1082,HARD EDM,RoughSketch feat.Aikapin
PEN,No Tears,ANOTHER,11,170,1286,HARD EDM,RoughSketch feat.Aikapin
PEN,On My Wings(Hardstyle IIDX),NORMAL,5,150,463,HARDSTYLE,kors k
PEN,On My Wings(Hardstyle IIDX),HYPER,7,150,644,HARDSTYLE,kors k
PEN,On My Wings(Hardstyle IIDX),ANOTHER,10,150,999,HARDSTYLE,kors k
PEN,PENDUAL TALISMAN,NORMAL,5,150～160,524,SYSTEM BGM,猫叉L.E.D.Master
PEN,PENDUAL TALISMAN,HYPER,8,150～160,820,SYSTEM BGM,猫叉L.E.D.Master
PEN,PENDUAL TALISMAN,ANOTHER,11,150～160,1314,SYSTEM BGM,猫叉L.E.D.Master
PEN,Rave*it!! Rave*it!!,NORMAL,6,282,517,EDM SPEED,機龍
PEN,Rave*it!! Rave*it!!,HYPER,9,282,863,EDM SPEED,機龍
PEN,Rave*it!! Rave*it!!,ANOTHER,12,282,1656,EDM SPEED,機龍
PEN,Realize Maze,NORMAL,6,149,642,SOLITUDE,movies (moimoi×Xceon×Dai.)
PEN,Realize Maze,HYPER,9,149,1054,SOLITUDE,movies (moimoi×Xceon×Dai.)
PEN,Realize Maze,ANOTHER,11,149,1503,SOLITUDE,movies (moimoi×Xceon×Dai.)
PEN,Reflux,NORMAL,5,150,402,TRANCESTEP,Eagle
PEN,Reflux,HYPER,9,150,822,TRANCESTEP,Eagle
PEN,Reflux,ANOTHER,12,150,1574,TRANCESTEP,Eagle
PEN,Sakura Mirage,NORMAL,6,187,520,CHIPCORE,Ryu☆
PEN,Sakura Mirage,HYPER,8,187,710,CHIPCORE,Ryu☆
PEN,Sakura Mirage,ANOTHER,11,187,1190,CHIPCORE,Ryu☆
PEN,SAMSARA,NORMAL,4,164,432,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi
PEN,SAMSARA,HYPER,7,164,731,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi
PEN,SAMSARA,ANOTHER,10,164,1031,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi
PEN,Say YEEEAHH,NORMAL,6,135,610,EDM,kors k
PEN,Say YEEEAHH,HYPER,9,135,952,EDM,kors k
PEN,Say YEEEAHH,ANOTHER,12,135,1677,EDM,kors k
PEN,Scarlet Moon,NORMAL,6,180,542,J-CORE,REDALiCE feat. Ayumi Nomiya
PEN,Scarlet Moon,HYPER,9,180,998,J-CORE,REDALiCE feat. Ayumi Nomiya
PEN,Scarlet Moon,ANOTHER,11,180,1389,J-CORE,REDALiCE feat. Ayumi Nomiya
PEN,Scars of FAUNA,NORMAL,5,165,435,WORLD/ELECTRONICA,猫叉Master
PEN,Scars of FAUNA,HYPER,8,165,871,WORLD/ELECTRONICA,猫叉Master
PEN,Scars of FAUNA,ANOTHER,11,165,1475,WORLD/ELECTRONICA,猫叉Master
PEN,Shooting Fireball,NORMAL,6,160,486,MUSIC GAME TRADITIONAL,dj TAKA
PEN,Shooting Fireball,HYPER,10,160,1181,MUSIC GAME TRADITIONAL,dj TAKA
PEN,Shooting Fireball,ANOTHER,12,160,1983,MUSIC GAME TRADITIONAL,dj TAKA
PEN,Sounds Of Summer,NORMAL,6,175,640,UK HARDCORE ,Hommarju 
PEN,Sounds Of Summer,HYPER,10,175,1080,UK HARDCORE ,Hommarju 
PEN,Sounds Of Summer,ANOTHER,12,175,1513,UK HARDCORE ,Hommarju 
PEN,SpaceLand☆TOYBOX,NORMAL,6,172,552,RAGTIME FUTURE POP,OSTER project
PEN,SpaceLand☆TOYBOX,HYPER,9,172,900,RAGTIME FUTURE POP,OSTER project
PEN,SpaceLand☆TOYBOX,ANOTHER,12,172,1501,RAGTIME FUTURE POP,OSTER project
PEN,Sweet Radar,NORMAL,4,150,338,ELECTRO POP,DJ Genki feat. Yukacco
PEN,Sweet Radar,HYPER,7,150,689,ELECTRO POP,DJ Genki feat. Yukacco
PEN,Sweet Radar,ANOTHER,10,150,1020,ELECTRO POP,DJ Genki feat. Yukacco
PEN,Symmetry,NORMAL,6,163,586,EPIC ELECTRONICA,猫叉Master
PEN,Symmetry,HYPER,10,163,1082,EPIC ELECTRONICA,猫叉Master
PEN,Symmetry,ANOTHER,12,163,1659,EPIC ELECTRONICA,猫叉Master
PEN,TA・DA ☆ YO・SHI,NORMAL,5,160,579,EUROBEAT,Y&Co.
PEN,TA・DA ☆ YO・SHI,HYPER,8,160,849,EUROBEAT,Y&Co.
PEN,TA・DA ☆ YO・SHI,ANOTHER,10,160,1180,EUROBEAT,Y&Co.
PEN,The Least 100sec,NORMAL,5,200～264,414,PROGRESSIVE,Sasaki Hirofumi
PEN,The Least 100sec,HYPER,9,200～264,762,PROGRESSIVE,Sasaki Hirofumi
PEN,The Least 100sec,ANOTHER,12,200～264,1505,PROGRESSIVE,Sasaki Hirofumi
PEN,TIEFSEE,NORMAL,6,165,653,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa
PEN,TIEFSEE,HYPER,9,165,1096,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa
PEN,TIEFSEE,ANOTHER,12,165,1752,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa
PEN,TOXIC VIBRATION,NORMAL,7,197,831,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa
PEN,TOXIC VIBRATION,HYPER,10,197,1248,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa
PEN,TOXIC VIBRATION,ANOTHER,12,197,1933,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa
PEN,Vulkan,NORMAL,5,205,527,GYPSYCORE,Hommarju
PEN,Vulkan,HYPER,9,205,1030,GYPSYCORE,Hommarju
PEN,Vulkan,ANOTHER,11,205,1518,GYPSYCORE,Hommarju
PEN,We're so Happy(P*Light Remix) IIDX ver.,NORMAL,6,185,600,HAPPY HARDCORE,Remixed by P*Light
PEN,We're so Happy(P*Light Remix) IIDX ver.,HYPER,10,185,1187,HAPPY HARDCORE,Remixed by P*Light
PEN,We're so Happy(P*Light Remix) IIDX ver.,ANOTHER,12,185,1896,HAPPY HARDCORE,Remixed by P*Light
PEN,Ｘ↑Ｘ↓,NORMAL,5,172,477,新世紀進歩的羽扇子音楽,DJ TECHNORCH
PEN,Ｘ↑Ｘ↓,HYPER,8,172,907,新世紀進歩的羽扇子音楽,DJ TECHNORCH
PEN,Ｘ↑Ｘ↓,ANOTHER,11,172,1485,新世紀進歩的羽扇子音楽,DJ TECHNORCH
PEN,ZZ,BEGINNER,1,154,102,INTELLIGENCE,D.J.Amuro
PEN,ZZ,NORMAL,6,154,667,INTELLIGENCE,D.J.Amuro
PEN,ZZ,HYPER,10,154,1042,INTELLIGENCE,D.J.Amuro
PEN,ZZ,ANOTHER,12,154,1541,INTELLIGENCE,D.J.Amuro
PEN,それは花火のような恋,BEGINNER,3,182,354,Hi-歌謡コア,夏色バーニングラブ☆Prim
PEN,それは花火のような恋,NORMAL,6,182,649,Hi-歌謡コア,夏色バーニングラブ☆Prim
PEN,それは花火のような恋,HYPER,10,182,1321,Hi-歌謡コア,夏色バーニングラブ☆Prim
PEN,それは花火のような恋,ANOTHER,12,182,1976,Hi-歌謡コア,夏色バーニングラブ☆Prim
PEN,ドッキン☆サマーあばんちゅーる,NORMAL,5,180,531,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら
PEN,ドッキン☆サマーあばんちゅーる,HYPER,8,180,907,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら
PEN,ドッキン☆サマーあばんちゅーる,ANOTHER,11,180,1447,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら
PEN,とろぴかる倶楽部,NORMAL,5,120,432,TROPICAL,HALFBY
PEN,とろぴかる倶楽部,HYPER,8,120,755,TROPICAL,HALFBY
PEN,とろぴかる倶楽部,ANOTHER,11,120,1154,TROPICAL,HALFBY
PEN,パ→ピ→プ→Yeah!,BEGINNER,2,160,190,電波ソング,ヒゲドライバー join. shully & Nimo
PEN,パ→ピ→プ→Yeah!,NORMAL,6,160,527,電波ソング,ヒゲドライバー join. shully & Nimo
PEN,パ→ピ→プ→Yeah!,HYPER,9,160,814,電波ソング,ヒゲドライバー join. shully & Nimo
PEN,パ→ピ→プ→Yeah!,ANOTHER,11,160,1280,電波ソング,ヒゲドライバー join. shully & Nimo
PEN,ぷろぐれっしぶ時空少女!うらしまたろ子ちゃん!,NORMAL,5,175,453,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛
PEN,ぷろぐれっしぶ時空少女!うらしまたろ子ちゃん!,HYPER,7,175,756,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛
PEN,ぷろぐれっしぶ時空少女!うらしまたろ子ちゃん!,ANOTHER,11,175,1285,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛
PEN,ベィスドロップ・フリークス,NORMAL,4,179,323,A-STYLE DRUMSTEP,かめりあ feat. ななひら
PEN,ベィスドロップ・フリークス,HYPER,7,179,651,A-STYLE DRUMSTEP,かめりあ feat. ななひら
PEN,ベィスドロップ・フリークス,ANOTHER,10,179,1143,A-STYLE DRUMSTEP,かめりあ feat. ななひら
PEN,もっと!モット!ときめき feat.松下,NORMAL,6,185,707,きらめきコア,シャイニング度胸兄弟
PEN,もっと!モット!ときめき feat.松下,HYPER,9,185,1061,きらめきコア,シャイニング度胸兄弟
PEN,もっと!モット!ときめき feat.松下,ANOTHER,11,185,1424,きらめきコア,シャイニング度胸兄弟
PEN,リリーゼと炎龍レーヴァテイン,NORMAL,6,200,504,OLDSTYLE GAMEMUSIC,黒猫ダンジョン
PEN,リリーゼと炎龍レーヴァテイン,HYPER,10,200,1186,OLDSTYLE GAMEMUSIC,黒猫ダンジョン
PEN,リリーゼと炎龍レーヴァテイン,ANOTHER,12,200,1771,OLDSTYLE GAMEMUSIC,黒猫ダンジョン
PEN,共鳴遊戯の華,NORMAL,7,190,669,ASTRAL DRUM & BASS,アイテール魔導士隊
PEN,共鳴遊戯の華,HYPER,10,190,1296,ASTRAL DRUM & BASS,アイテール魔導士隊
PEN,共鳴遊戯の華,ANOTHER,12,190,2000,ASTRAL DRUM & BASS,アイテール魔導士隊
PEN,鬼天,NORMAL,6,161,519,ASURA TEK CORE,兎々
PEN,鬼天,HYPER,9,161,889,ASURA TEK CORE,兎々
PEN,鬼天,ANOTHER,11,161,1265,ASURA TEK CORE,兎々
PEN,恋は白帯、サンシロー,NORMAL,3,175,377,KANA-POP,星野奏子
PEN,恋は白帯、サンシロー,HYPER,6,175,664,KANA-POP,星野奏子
PEN,恋は白帯、サンシロー,ANOTHER,9,175,1021,KANA-POP,星野奏子
PEN,恋は白帯、サンシロー,LEGGENDARIA,11,175,1395,KANA-POP,星野奏子
PEN,白露の風,NORMAL,2,166,240,想歌 風,Qrispy Joybox feat. 常盤ゆう
PEN,白露の風,HYPER,6,166,639,想歌 風,Qrispy Joybox feat. 常盤ゆう
PEN,白露の風,ANOTHER,9,166,1018,想歌 風,Qrispy Joybox feat. 常盤ゆう
PEN,少年は空を辿る,NORMAL,6,140,644,ムラクモ,Power Of Nature
PEN,少年は空を辿る,HYPER,10,140,1081,ムラクモ,Power Of Nature
PEN,少年は空を辿る,ANOTHER,12,140,1729,ムラクモ,Power Of Nature
PEN,時空トラベローグ,NORMAL,6,234,571,TIME TRIP JAZZ,SWING HOLIC feat. A～YA
PEN,時空トラベローグ,HYPER,9,234,983,TIME TRIP JAZZ,SWING HOLIC feat. A～YA
PEN,時空トラベローグ,ANOTHER,11,234,1395,TIME TRIP JAZZ,SWING HOLIC feat. A～YA
PEN,十六夜セツナ,NORMAL,5,160,521,HYPER J-POP,Xceon feat.Mayumi Morinaga
PEN,十六夜セツナ,HYPER,7,160,823,HYPER J-POP,Xceon feat.Mayumi Morinaga
PEN,十六夜セツナ,ANOTHER,10,160,1132,HYPER J-POP,Xceon feat.Mayumi Morinaga
PEN,妖隠し -あやかしかくし-,NORMAL,5,85,489,DRUM'N'WALTZ,DJ TOTTO feat.3L
PEN,妖隠し -あやかしかくし-,HYPER,9,85,803,DRUM'N'WALTZ,DJ TOTTO feat.3L
PEN,妖隠し -あやかしかくし-,ANOTHER,10,85,1103,DRUM'N'WALTZ,DJ TOTTO feat.3L
PEN,千年ノ理,NORMAL,6,153,602,WORLD/ELECTRONICA,猫叉Master
PEN,千年ノ理,HYPER,9,153,1008,WORLD/ELECTRONICA,猫叉Master
PEN,千年ノ理,ANOTHER,12,153,1608,WORLD/ELECTRONICA,猫叉Master
PEN,千年ノ理,LEGGENDARIA,12,153,2183,WORLD/ELECTRONICA,猫叉Master
PEN,超青少年ノ為ノ超多幸ナ超古典的超舞曲,NORMAL,6,150,531,PIECED EUPHORIA,Project B-
PEN,超青少年ノ為ノ超多幸ナ超古典的超舞曲,HYPER,9,150,1028,PIECED EUPHORIA,Project B-
PEN,超青少年ノ為ノ超多幸ナ超古典的超舞曲,ANOTHER,11,150,1350,PIECED EUPHORIA,Project B-
PEN,超青少年ノ為ノ超多幸ナ超古典的超舞曲,LEGGENDARIA,12,150,2110,PIECED EUPHORIA,Project B-
PEN,取り残された美術(Arranged:HiZuMi),BEGINNER,1,160,126,HYPER J-POP,幽閉サテライト feat. senya
PEN,取り残された美術(Arranged:HiZuMi),NORMAL,5,160,495,HYPER J-POP,幽閉サテライト feat. senya
PEN,取り残された美術(Arranged:HiZuMi),HYPER,8,160,882,HYPER J-POP,幽閉サテライト feat. senya
PEN,取り残された美術(Arranged:HiZuMi),ANOTHER,10,160,1111,HYPER J-POP,幽閉サテライト feat. senya
PEN,打打打打打打打打打打,BEGINNER,1,156,100,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN
PEN,打打打打打打打打打打,NORMAL,5,156,419,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN
PEN,打打打打打打打打打打,HYPER,8,156,701,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN
PEN,打打打打打打打打打打,ANOTHER,11,156,1342,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN
PEN,表裏一体!?怪盗いいんちょの悩み♥,NORMAL,6,165,580,Hi-FUNK BREAKS,◇◆噂の怪盗少女 ぷらずま★彡Prim◇◆
PEN,表裏一体!?怪盗いいんちょの悩み♥,HYPER,10,165,1127,Hi-FUNK BREAKS,◇◆噂の怪盗少女 ぷらずま★彡Prim◇◆
PEN,表裏一体!?怪盗いいんちょの悩み♥,ANOTHER,12,165,1815,Hi-FUNK BREAKS,◇◆噂の怪盗少女 ぷらずま★彡Prim◇◆
PEN,夏色DIARY - L.E.D.-G STYLE MIX -,NORMAL,6,190,505,HAPPY SUMMER CORE,猫叉王子 feat.L.E.D.-G
PEN,夏色DIARY - L.E.D.-G STYLE MIX -,HYPER,10,190,1031,HAPPY SUMMER CORE,猫叉王子 feat.L.E.D.-G
PEN,夏色DIARY - L.E.D.-G STYLE MIX -,ANOTHER,12,190,1590,HAPPY SUMMER CORE,猫叉王子 feat.L.E.D.-G
PEN,紅牡丹,BEGINNER,3,181,249,,DJ NAGAI feat. a☆ru
PEN,紅牡丹,NORMAL,6,181,544,J-CORE,DJ NAGAI feat. a☆ru
PEN,紅牡丹,HYPER,9,181,929,J-CORE,DJ NAGAI feat. a☆ru
PEN,紅牡丹,ANOTHER,12,181,1445,J-CORE,DJ NAGAI feat. a☆ru
cop,199024club -Re:BounceKiller-,NORMAL,5,143,360,TECH BREAKBEATS,DJ Mass MAD Izm*
cop,199024club -Re:BounceKiller-,HYPER,10,143,873,TECH BREAKBEATS,DJ Mass MAD Izm*
cop,199024club -Re:BounceKiller-,ANOTHER,12,143,1260,TECH BREAKBEATS,DJ Mass MAD Izm*
cop,Acid Pumper,NORMAL,4,150,348,HARD DANCE,ni-21
cop,Acid Pumper,HYPER,9,150,812,HARD DANCE,ni-21
cop,Acid Pumper,ANOTHER,11,150,1267,HARD DANCE,ni-21
cop,Angelic Jelly,NORMAL,6,200,579,HAPPY で HARDCORE,t+pazolite
cop,Angelic Jelly,HYPER,9,200,1058,HAPPY で HARDCORE,t+pazolite
cop,Angelic Jelly,ANOTHER,11,200,1419,HAPPY で HARDCORE,t+pazolite
cop,AO-1,NORMAL,7,195,643,DANCE EXPRESS,電龍
cop,AO-1,HYPER,10,195,999,DANCE EXPRESS,電龍
cop,AO-1,ANOTHER,12,195,1443,DANCE EXPRESS,電龍
cop,Arcana,NORMAL,6,143,613,UPLIFTING TRANCE,Maozon
cop,Arcana,HYPER,8,143,893,UPLIFTING TRANCE,Maozon
cop,Arcana,ANOTHER,10,143,1150,UPLIFTING TRANCE,Maozon
cop,Aublia,NORMAL,5,156,495,POST J-TRADITIONAL,onoken feat. ALIAKE
cop,Aublia,HYPER,8,156,785,POST J-TRADITIONAL,onoken feat. ALIAKE
